episode,episode_reward,final_money,loss,epsilon,invalid_rate,missed_charger_days,best_money_so_far,eval_final_money_mean,eval_final_money_std,eval_reward_mean,eval_reward_std,eval_missed_charger_days_mean,eval_invalid_rate_mean
1,130.30794999999944,150.6859999999996,nan,0.9993645555555556,0.026578073089700997,5.0,150.6859999999996,nan,nan,nan,nan,nan,nan
2,203.043949999995,230.7099999999993,nan,0.9987291111111111,0.02524916943521595,5.0,230.7099999999993,nan,nan,nan,nan,nan,nan
3,77.51595200000041,81.6899999999996,nan,0.9981185777777778,0.025587828492392807,6.0,230.7099999999993,nan,nan,nan,nan,nan,nan
4,179.19794999999715,206.66999999999948,nan,0.9974831333333334,0.023920265780730896,5.0,230.7099999999993,nan,nan,nan,nan,nan,nan
5,110.99195200000138,137.68999999999937,nan,0.9968726,0.029045643153526972,6.0,230.7099999999993,nan,nan,nan,nan,nan,nan
6,210.00894799999762,211.660999999999,nan,0.9962122444444445,0.027493606138107418,4.0,230.7099999999993,nan,nan,nan,nan,nan,nan
7,87.97395200000108,81.67199999999943,nan,0.9956017111111111,0.025587828492392807,6.0,230.7099999999993,nan,nan,nan,nan,nan,nan
8,166.00495399999994,164.65899999999945,nan,0.9950160888888889,0.026676279740447006,7.0,230.7099999999993,nan,nan,nan,nan,nan,nan
9,138.21294800000152,131.72299999999922,nan,0.9943557333333334,0.024936061381074168,4.0,230.7099999999993,nan,nan,nan,nan,nan,nan
10,138.57794599999775,168.65599999999895,nan,0.9936704666666667,0.02279728897104128,3.0,230.7099999999993,nan,nan,nan,nan,nan,nan
11,129.61095000000054,150.64499999999944,1.0906562805175781,0.9930350222222222,0.02524916943521595,5.0,230.7099999999993,nan,nan,nan,nan,nan,nan
12,82.12694800000119,107.68499999999986,0.13071222603321075,0.9923746666666666,0.023017902813299233,4.0,230.7099999999993,nan,nan,nan,nan,nan,nan
13,97.71294200000189,130.56099999999904,0.6679586172103882,0.9916395777777778,0.01723147616312464,1.0,230.7099999999993,nan,nan,nan,nan,nan,nan
14,164.10495399999925,188.6909999999997,1.088411569595337,0.9910539555555555,0.03749098774333093,7.0,230.7099999999993,nan,nan,nan,nan,nan,nan
15,235.77695199999894,265.65499999999975,0.5503285527229309,0.9904434222222223,0.029737206085753802,6.0,265.65499999999975,nan,nan,nan,nan,nan,nan
16,137.34494399999974,165.70499999999893,0.5413026213645935,0.9897332444444444,0.020808561236623068,2.0,265.65499999999975,nan,nan,nan,nan,nan,nan
17,187.16295000000093,158.64099999999945,0.4924757182598114,0.9890978,0.03322259136212625,5.0,265.65499999999975,nan,nan,nan,nan,nan,nan
18,33.94395200000196,57.70600000000046,0.3709777593612671,0.9884872666666666,0.029737206085753802,6.0,265.65499999999975,nan,nan,nan,nan,nan,nan
19,255.08195399999735,287.66399999999965,0.3299388289451599,0.9879016444444444,0.02595529920692141,8.0,287.66399999999965,nan,nan,nan,nan,nan,nan
20,251.45094999999756,278.625,0.4384657144546509,0.9872662,0.02458471760797342,5.0,287.66399999999965,nan,nan,nan,nan,nan,nan
21,105.28795000000116,134.68799999999928,0.779052197933197,0.9866307555555556,0.023920265780730896,5.0,287.66399999999965,nan,nan,nan,nan,nan,nan
22,132.98095600000002,146.72499999999928,0.7082592248916626,0.9860700444444445,0.038403614457831324,9.0,287.66399999999965,nan,nan,nan,nan,nan,nan
23,175.603945999997,200.6579999999992,0.745204746723175,0.9853847777777778,0.019716574245224893,3.0,287.66399999999965,nan,nan,nan,nan,nan,nan
24,298.90095199999644,281.69500000000056,0.6426308751106262,0.9847742444444445,0.030428769017980636,6.0,287.66399999999965,nan,nan,nan,nan,nan,nan
25,158.386953999998,172.69899999999933,0.9285873770713806,0.9841886222222223,0.032444124008651765,7.0,287.66399999999965,nan,nan,nan,nan,nan,nan
26,313.8309479999962,318.65100000000166,1.1242730617523193,0.9835282666666667,0.027493606138107418,5.0,318.65100000000166,nan,nan,nan,nan,nan,nan
27,134.23295200000038,161.65699999999953,1.0564016103744507,0.9829177333333333,0.0338865836791148,6.0,318.65100000000166,nan,nan,nan,nan,nan,nan
28,-91.20005999999736,0.0,0.6539605855941772,0.9821577333333333,1.0,0.0,318.65100000000166,nan,nan,nan,nan,nan,nan
29,124.76395600000153,151.69199999999938,0.786686897277832,0.9815970222222222,0.02635542168674699,8.0,318.65100000000166,nan,nan,nan,nan,nan,nan
30,122.00995400000123,124.68799999999953,0.8992337584495544,0.9810114,0.031002162941600575,7.0,318.65100000000166,nan,nan,nan,nan,nan,nan
31,163.85795399999958,188.71999999999952,1.7802654504776,0.9804257777777777,0.03604902667627974,7.0,318.65100000000166,nan,nan,nan,nan,nan,nan
32,143.1959479999973,171.64399999999898,1.3491456508636475,0.9797654222222222,0.027493606138107418,4.0,318.65100000000166,nan,nan,nan,nan,nan,nan
33,179.8889519999976,193.6649999999992,1.0484830141067505,0.9791548888888889,0.028354080221300138,6.0,318.65100000000166,nan,nan,nan,nan,nan,nan
34,194.52494599999633,224.62499999999898,0.8940712213516235,0.9784696222222222,0.018484288354898338,3.0,318.65100000000166,nan,nan,nan,nan,nan,nan
35,170.10095000000007,198.65899999999965,0.9249095320701599,0.9778341777777778,0.025913621262458473,5.0,318.65100000000166,nan,nan,nan,nan,nan,nan
36,71.68595400000095,100.68599999999995,1.6184964179992676,0.9772485555555556,0.032444124008651765,7.0,318.65100000000166,nan,nan,nan,nan,nan,nan
37,193.51495399999823,196.69299999999953,1.2130346298217773,0.9766629333333333,0.03749098774333093,7.0,318.65100000000166,nan,nan,nan,nan,nan,nan
38,214.90894799999782,243.656999999999,1.0160017013549805,0.9760025777777778,0.024936061381074168,4.0,318.65100000000166,nan,nan,nan,nan,nan,nan
39,214.653945999994,240.64999999999867,0.8892984986305237,0.9753173111111111,0.02341343191620456,3.0,318.65100000000166,nan,nan,nan,nan,nan,nan
40,147.20795000000027,150.6559999999992,1.4737319946289062,0.9746818666666667,0.03189368770764119,5.0,318.65100000000166,nan,nan,nan,nan,nan,nan
41,221.27094799999867,243.66899999999916,1.4311013221740723,0.9740215111111111,0.024936061381074168,4.0,318.65100000000166,nan,nan,nan,nan,nan,nan
42,219.44794599999432,227.70799999999906,1.0151660442352295,0.9733362444444444,0.027726432532347505,4.0,318.65100000000166,nan,nan,nan,nan,nan,nan
43,112.56395600000127,135.70399999999944,0.9105290174484253,0.9727755333333333,0.03765060240963856,8.0,318.65100000000166,nan,nan,nan,nan,nan,nan
44,126.98394800000176,134.6559999999996,0.9055533409118652,0.9721151777777778,0.024936061381074168,5.0,318.65100000000166,nan,nan,nan,nan,nan,nan
45,111.06795200000087,124.67399999999921,1.0484637022018433,0.9715046444444444,0.028354080221300138,7.0,318.65100000000166,nan,nan,nan,nan,nan,nan
46,137.38194799999673,171.6279999999988,0.9972893595695496,0.9708442888888889,0.01854219948849105,4.0,318.65100000000166,nan,nan,nan,nan,nan,nan
47,130.14195400000082,156.6759999999994,1.2072614431381226,0.9702586666666667,0.0410958904109589,7.0,318.65100000000166,nan,nan,nan,nan,nan,nan
48,218.7689479999949,238.67099999999914,1.5272419452667236,0.9695983111111112,0.030051150895140665,5.0,318.65100000000166,nan,nan,nan,nan,nan,nan
49,164.75095199999978,172.66499999999928,0.7716783285140991,0.9689877777777778,0.03250345781466114,7.0,318.65100000000166,nan,nan,nan,nan,nan,nan
50,208.5369499999987,222.66099999999904,0.6163028478622437,0.9683523333333334,0.02524916943521595,5.0,318.65100000000166,nan,nan,nan,nan,nan,nan
51,224.37994399999616,245.59399999999872,1.4271938800811768,0.9676421555555555,0.021997621878715814,2.0,318.65100000000166,nan,nan,nan,nan,nan,nan
52,199.37295199999866,225.6689999999994,2.2551779747009277,0.9670316222222222,0.03250345781466114,6.0,318.65100000000166,nan,nan,nan,nan,nan,nan
53,130.84295000000057,150.6989999999991,0.9968845844268799,0.9663961777777778,0.022591362126245847,5.0,318.65100000000166,nan,nan,nan,nan,nan,nan
54,79.04695000000103,102.67699999999914,1.4181954860687256,0.9657607333333333,0.026578073089700997,5.0,318.65100000000166,nan,nan,nan,nan,nan,nan
55,249.80995199999802,273.71,1.085911512374878,0.9651502,0.022821576763485476,6.0,318.65100000000166,nan,nan,nan,nan,nan,nan
56,131.63294400000257,157.65300000000022,1.0839046239852905,0.9644400222222222,0.019024970273483946,2.0,318.65100000000166,nan,nan,nan,nan,nan,nan
57,139.43095000000076,166.71499999999943,1.1249949932098389,0.9638045777777777,0.029900332225913623,5.0,318.65100000000166,nan,nan,nan,nan,nan,nan
58,243.39894799999837,275.59699999999987,0.8300358057022095,0.9631442222222222,0.02237851662404092,4.0,318.65100000000166,nan,nan,nan,nan,nan,nan
59,257.68794999999693,278.61199999999997,1.0295851230621338,0.9625087777777778,0.0212624584717608,5.0,318.65100000000166,nan,nan,nan,nan,nan,nan
60,308.22094399999975,344.5690000000014,0.6438616514205933,0.9617986000000001,0.02140309155766944,3.0,344.5690000000014,nan,nan,nan,nan,nan,nan
61,106.63694400000135,133.61099999999905,0.8477454781532288,0.9610884222222222,0.018430439952437573,2.0,344.5690000000014,nan,nan,nan,nan,nan,nan
62,129.49995599999968,151.7219999999996,1.1425671577453613,0.9605277111111111,0.04141566265060241,8.0,344.5690000000014,nan,nan,nan,nan,nan,nan
63,177.6129459999999,200.59499999999883,1.1195158958435059,0.9598424444444444,0.02033271719038817,3.0,344.5690000000014,nan,nan,nan,nan,nan,nan
64,86.34895400000113,84.721,0.956030011177063,0.9592568222222222,0.029560201874549386,7.0,344.5690000000014,nan,nan,nan,nan,nan,nan
65,165.5259499999994,193.67199999999937,1.433316946029663,0.9586213777777778,0.02857142857142857,6.0,344.5690000000014,nan,nan,nan,nan,nan,nan
66,182.0659459999979,216.6479999999988,1.7416658401489258,0.9579361111111111,0.018484288354898338,3.0,344.5690000000014,nan,nan,nan,nan,nan,nan
67,142.35294999999897,158.6449999999993,1.1573388576507568,0.9573006666666667,0.02458471760797342,5.0,344.5690000000014,nan,nan,nan,nan,nan,nan
68,309.76494599999484,336.6570000000014,1.0747624635696411,0.9566154,0.027110289587184228,3.0,344.5690000000014,nan,nan,nan,nan,nan,nan
69,202.04294799999772,235.64299999999906,1.5455704927444458,0.9559550444444445,0.02237851662404092,4.0,344.5690000000014,nan,nan,nan,nan,nan,nan
