episode,episode_reward,final_money,loss,epsilon,invalid_rate,missed_charger_days,best_money_so_far,eval_final_money_mean,eval_final_money_std,eval_reward_mean,eval_reward_std,eval_missed_charger_days_mean,eval_invalid_rate_mean
40,134.0249499999988,166.64299999999923,1.9048751592636108,0.9745324,0.02524916943521595,5.0,281.59800000000007,nan,nan,nan,nan,nan,nan
41,146.56294800000097,150.65899999999897,1.1005396842956543,0.9738720444444444,0.030690537084398978,5.0,281.59800000000007,nan,nan,nan,nan,nan,nan
42,77.05395200000157,97.71599999999948,1.663388729095459,0.9732615111111111,0.024896265560165973,6.0,281.59800000000007,nan,nan,nan,nan,nan,nan
43,138.53795399999984,156.70199999999923,1.1596219539642334,0.9726758888888889,0.03604902667627974,7.0,281.59800000000007,nan,nan,nan,nan,nan,nan
44,178.13994799999804,203.653999999999,1.9548500776290894,0.9720155333333333,0.023657289002557546,4.0,281.59800000000007,nan,nan,nan,nan,nan,nan
45,143.07394999999877,166.67399999999935,1.1980400085449219,0.9713800888888889,0.030564784053156147,5.0,281.59800000000007,nan,nan,nan,nan,nan,nan
46,160.42695199999878,188.64699999999922,1.9946715831756592,0.9707695555555556,0.027662517289073305,7.0,281.59800000000007,nan,nan,nan,nan,nan,nan
47,108.10194800000207,118.62199999999982,1.6302409172058105,0.9701092,0.020460358056265986,5.0,281.59800000000007,nan,nan,nan,nan,nan,nan
48,256.7149479999983,230.69299999999953,0.9698407053947449,0.9694488444444445,0.023657289002557546,5.0,281.59800000000007,nan,nan,nan,nan,nan,nan
49,131.15094999999798,158.67299999999915,1.4953689575195312,0.9688134,0.0345514950166113,5.0,281.59800000000007,nan,nan,nan,nan,nan,nan
50,166.17194999999822,190.6319999999992,1.59949791431427,0.9681779555555555,0.029235880398671095,5.0,281.59800000000007,nan,nan,nan,nan,nan,nan
51,223.69494999999856,254.62899999999905,1.5157999992370605,0.9675425111111111,0.02724252491694352,5.0,281.59800000000007,nan,nan,nan,nan,nan,nan
52,128.2639480000005,163.6379999999993,1.519944667816162,0.9668821555555556,0.02557544757033248,4.0,281.59800000000007,nan,nan,nan,nan,nan,nan
53,157.79194599999752,168.64199999999883,1.27283775806427,0.9661968888888889,0.02033271719038817,3.0,281.59800000000007,nan,nan,nan,nan,nan,nan
54,155.87995199999904,180.6899999999992,2.3212192058563232,0.9655863555555555,0.029737206085753802,7.0,281.59800000000007,nan,nan,nan,nan,nan,nan
55,122.42495000000174,150.71299999999977,1.6321251392364502,0.9649509111111111,0.025913621262458473,5.0,281.59800000000007,nan,nan,nan,nan,nan,nan
56,36.8659460000005,64.65199999999967,1.9869123697280884,0.9642656444444444,0.02279728897104128,3.0,281.59800000000007,nan,nan,nan,nan,nan,nan
57,127.2689560000011,151.72299999999964,1.9572092294692993,0.9637049333333333,0.029367469879518073,8.0,281.59800000000007,nan,nan,nan,nan,nan,nan
58,207.1589579999976,234.6949999999991,2.2064876556396484,0.9631691333333333,0.03230890464933018,9.0,281.59800000000007,nan,nan,nan,nan,nan,nan
59,157.14994400000108,176.55999999999932,1.8870432376861572,0.9624589555555556,0.019024970273483946,3.0,281.59800000000007,nan,nan,nan,nan,nan,nan
60,394.34794799999986,403.59800000000166,1.871147632598877,0.9617986000000001,0.023017902813299233,4.0,403.59800000000166,nan,nan,nan,nan,nan,nan
61,88.48494600000127,112.63899999999953,1.977003812789917,0.9611133333333334,0.022181146025878003,3.0,403.59800000000166,nan,nan,nan,nan,nan,nan
62,81.44595200000053,105.70199999999963,1.8819966316223145,0.9605028,0.035961272475795295,6.0,403.59800000000166,nan,nan,nan,nan,nan,nan
63,167.54894999999954,193.64699999999908,1.9243664741516113,0.9598673555555556,0.027906976744186046,6.0,403.59800000000166,nan,nan,nan,nan,nan,nan
64,160.8109519999997,185.68699999999953,1.840959072113037,0.9592568222222222,0.030428769017980636,6.0,403.59800000000166,nan,nan,nan,nan,nan,nan
65,155.9109479999997,187.61099999999936,2.940985679626465,0.9585964666666666,0.026854219948849106,4.0,403.59800000000166,nan,nan,nan,nan,nan,nan
66,231.0719459999974,264.63599999999997,1.3474125862121582,0.9579112,0.019716574245224893,3.0,403.59800000000166,nan,nan,nan,nan,nan,nan
67,110.55695800000123,122.66900000000004,2.323939323425293,0.9573754,0.04334121355397951,9.0,403.59800000000166,nan,nan,nan,nan,nan,nan
68,179.22395599999837,199.69999999999908,1.9774436950683594,0.9568146888888889,0.03614457831325301,8.0,403.59800000000166,nan,nan,nan,nan,nan,nan
69,156.4209499999995,182.64499999999947,2.1881704330444336,0.9561792444444445,0.029900332225913623,5.0,403.59800000000166,nan,nan,nan,nan,nan,nan
70,226.6529460000004,219.62699999999936,2.688098669052124,0.9554939777777778,0.024029574861367836,4.0,403.59800000000166,nan,nan,nan,nan,nan,nan
71,174.3189519999998,201.64699999999937,1.9077035188674927,0.9548834444444445,0.026970954356846474,6.0,403.59800000000166,nan,nan,nan,nan,nan,nan
72,153.48095200000128,129.69699999999983,2.2929396629333496,0.9542729111111111,0.03941908713692946,6.0,403.59800000000166,nan,nan,nan,nan,nan,nan
73,208.13895199999962,161.64099999999877,1.5683457851409912,0.9536623777777777,0.028354080221300138,6.0,403.59800000000166,nan,nan,nan,nan,nan,nan
74,184.97194999999806,214.65799999999905,1.6513566970825195,0.9530269333333333,0.022591362126245847,5.0,403.59800000000166,nan,nan,nan,nan,nan,nan
75,-91.20005999999736,0.0,1.7294975519180298,0.9522669333333333,1.0,0.0,403.59800000000166,nan,nan,nan,nan,nan,nan
76,207.4419459999947,224.6219999999988,2.3208444118499756,0.9515816666666667,0.025878003696857672,3.0,403.59800000000166,nan,nan,nan,nan,nan,nan
77,181.5749480000004,187.6469999999997,2.175290584564209,0.9509213111111111,0.02237851662404092,4.0,403.59800000000166,nan,nan,nan,nan,nan,nan
78,67.79095200000026,97.67299999999983,2.376664161682129,0.9503107777777777,0.022821576763485476,6.0,403.59800000000166,nan,nan,nan,nan,nan,nan
79,98.91995000000145,126.69399999999942,1.650974988937378,0.9496753333333333,0.025913621262458473,5.0,403.59800000000166,nan,nan,nan,nan,nan,nan
80,181.77695199999812,201.6629999999991,2.631727695465088,0.9490648,0.01867219917012448,6.0,403.59800000000166,nan,nan,nan,nan,nan,nan
81,201.6869499999982,230.65899999999903,2.0631463527679443,0.9484293555555555,0.023255813953488372,5.0,403.59800000000166,nan,nan,nan,nan,nan,nan
82,270.0429459999985,299.61700000000076,1.8010326623916626,0.9477440888888888,0.02033271719038817,4.0,403.59800000000166,nan,nan,nan,nan,nan,nan
83,207.92395399999813,207.6659999999991,2.1432504653930664,0.9471584666666667,0.03316510454217736,8.0,403.59800000000166,nan,nan,nan,nan,nan,nan
84,36.0459500000002,33.70200000000001,1.9046233892440796,0.9465230222222222,0.025913621262458473,6.0,403.59800000000166,nan,nan,nan,nan,nan,nan
85,262.1539499999963,262.6660000000007,2.0436530113220215,0.9458875777777778,0.02524916943521595,5.0,403.59800000000166,nan,nan,nan,nan,nan,nan
86,132.93095200000107,161.66499999999925,2.061476945877075,0.9452770444444445,0.024204702627939143,6.0,403.59800000000166,nan,nan,nan,nan,nan,nan
87,210.00394799999904,243.61999999999884,2.2068843841552734,0.944616688888889,0.021739130434782608,4.0,403.59800000000166,nan,nan,nan,nan,nan,nan
88,121.07694800000091,147.5969999999987,2.830526828765869,0.9439563333333333,0.024936061381074168,4.0,403.59800000000166,nan,nan,nan,nan,nan,nan
89,230.56294999999665,230.67699999999883,2.4585423469543457,0.9433208888888889,0.02458471760797342,5.0,403.59800000000166,nan,nan,nan,nan,nan,nan
90,146.12395599999948,175.67999999999938,2.0650267601013184,0.9427601777777778,0.030873493975903613,8.0,403.59800000000166,nan,nan,nan,nan,nan,nan
91,128.00894999999983,150.6949999999997,2.168166399002075,0.9421247333333334,0.025913621262458473,5.0,403.59800000000166,nan,nan,nan,nan,nan,nan
92,210.6279559999961,231.73399999999924,1.6960021257400513,0.9415640222222222,0.04442771084337349,8.0,403.59800000000166,nan,nan,nan,nan,nan,nan
93,119.2869460000012,152.63499999999883,2.6115381717681885,0.9408787555555556,0.021565003080714726,3.0,403.59800000000166,nan,nan,nan,nan,nan,nan
94,142.75595599999977,159.72199999999913,2.8514902591705322,0.9403180444444444,0.04066265060240964,8.0,403.59800000000166,nan,nan,nan,nan,nan,nan
95,152.42295200000044,161.6689999999993,2.921954870223999,0.9397075111111111,0.0318118948824343,6.0,403.59800000000166,nan,nan,nan,nan,nan,nan
96,227.42594799999924,254.67599999999953,2.266892433166504,0.9390471555555555,0.02237851662404092,5.0,403.59800000000166,nan,nan,nan,nan,nan,nan
97,184.83095399999902,188.70699999999897,2.6005287170410156,0.9384615333333334,0.033886085075702954,7.0,403.59800000000166,nan,nan,nan,nan,nan,nan
98,244.42195199999705,273.6219999999995,2.691983222961426,0.937851,0.030428769017980636,6.0,403.59800000000166,nan,nan,nan,nan,nan,nan
99,86.07095400000145,84.66099999999922,2.007423162460327,0.9372653777777777,0.03172314347512617,7.0,403.59800000000166,nan,nan,nan,nan,nan,nan
100,221.75295399999678,244.68699999999887,1.9624053239822388,0.9366797555555556,0.02595529920692141,7.0,403.59800000000166,212.0712890625,154.0524139404297,219.6399383544922,139.35006713867188,3.8499999046325684,0.025009173899888992
101,127.10394400000092,125.62199999999905,2.04822039604187,0.9359695777777778,0.019619500594530322,2.0,403.59800000000166,nan,nan,nan,nan,nan,nan
102,261.9909459999965,267.6329999999999,2.6592869758605957,0.9352843111111111,0.027726432532347505,4.0,403.59800000000166,nan,nan,nan,nan,nan,nan
103,109.53394600000216,136.62799999999896,2.308030366897583,0.9345990444444444,0.02341343191620456,3.0,403.59800000000166,nan,nan,nan,nan,nan,nan
104,138.34795000000165,118.65799999999976,1.950993299484253,0.9339636,0.023255813953488372,5.0,403.59800000000166,nan,nan,nan,nan,nan,nan
105,148.2039520000008,177.71399999999915,2.91129994392395,0.9333530666666666,0.025587828492392807,6.0,403.59800000000166,nan,nan,nan,nan,nan,nan
106,200.94694599999625,232.64899999999898,1.819014072418213,0.9326678,0.022181146025878003,3.0,403.59800000000166,nan,nan,nan,nan,nan,nan
107,85.39695200000106,121.6569999999995,2.1507010459899902,0.9320572666666667,0.026970954356846474,6.0,403.59800000000166,nan,nan,nan,nan,nan,nan
108,135.16495800000115,138.71099999999964,2.4296469688415527,0.9315214666666667,0.04018912529550828,9.0,403.59800000000166,nan,nan,nan,nan,nan,nan
109,143.30294999999774,174.67099999999922,2.6006972789764404,0.9308860222222222,0.021926910299003323,5.0,403.59800000000166,nan,nan,nan,nan,nan,nan
110,140.47094999999965,169.62699999999893,3.159952163696289,0.9302505777777778,0.029900332225913623,6.0,403.59800000000166,nan,nan,nan,nan,nan,nan
111,235.56795199999658,257.6999999999998,1.871846079826355,0.9296400444444445,0.028354080221300138,6.0,403.59800000000166,nan,nan,nan,nan,nan,nan
112,271.60494799999543,291.6769999999999,2.016080617904663,0.9289796888888889,0.024296675191815855,4.0,403.59800000000166,nan,nan,nan,nan,nan,nan
113,233.4799499999944,265.6599999999991,1.8752413988113403,0.9283442444444444,0.019269102990033222,6.0,403.59800000000166,nan,nan,nan,nan,nan,nan
114,204.38694799999905,235.65899999999917,2.313241481781006,0.9276838888888889,0.024296675191815855,4.0,403.59800000000166,nan,nan,nan,nan,nan,nan
115,106.15395400000152,103.67599999999953,2.8356683254241943,0.9270982666666667,0.03316510454217736,8.0,403.59800000000166,nan,nan,nan,nan,nan,nan
116,221.92594999999744,238.6639999999991,2.273300886154175,0.9264628222222222,0.021926910299003323,5.0,403.59800000000166,nan,nan,nan,nan,nan,nan
117,206.64894799999854,235.65899999999917,2.438412666320801,0.9258024666666667,0.02557544757033248,4.0,403.59800000000166,nan,nan,nan,nan,nan,nan
118,127.1999520000017,145.69199999999947,2.55218243598938,0.9251919333333334,0.0318118948824343,6.0,403.59800000000166,nan,nan,nan,nan,nan,nan
119,230.23695199999776,249.64699999999894,2.8214006423950195,0.9245814,0.029045643153526972,6.0,403.59800000000166,nan,nan,nan,nan,nan,nan
120,265.71994599999675,296.6500000000019,2.8969335556030273,0.9238961333333333,0.025878003696857672,3.0,403.59800000000166,nan,nan,nan,nan,nan,nan
121,203.29194999999896,217.65999999999906,2.474181890487671,0.9232606888888889,0.026578073089700997,6.0,403.59800000000166,nan,nan,nan,nan,nan,nan
122,207.1499420000006,226.66999999999908,2.693727731704712,0.9225256,0.018954623779437105,1.0,403.59800000000166,nan,nan,nan,nan,nan,nan
123,111.20995600000101,87.67599999999973,2.555135726928711,0.921964888888889,0.04216867469879518,8.0,403.59800000000166,nan,nan,nan,nan,nan,nan
124,100.49995400000168,124.71599999999927,2.328267812728882,0.9213792666666667,0.03604902667627974,7.0,403.59800000000166,nan,nan,nan,nan,nan,nan
125,212.4729459999982,232.67899999999926,3.089570999145508,0.920694,0.02341343191620456,3.0,403.59800000000166,nan,nan,nan,nan,nan,nan
126,363.92394599999693,328.64800000000287,2.75528621673584,0.9200087333333333,0.02033271719038817,3.0,403.59800000000166,nan,nan,nan,nan,nan,nan
127,201.17794399999863,237.56599999999904,2.5452189445495605,0.9192985555555555,0.017241379310344827,2.0,403.59800000000166,nan,nan,nan,nan,nan,nan
128,346.4819459999985,296.6460000000003,2.2263989448547363,0.9186132888888889,0.02341343191620456,3.0,403.59800000000166,nan,nan,nan,nan,nan,nan
129,158.107943999999,181.62399999999892,2.39819073677063,0.9179031111111111,0.020808561236623068,2.0,403.59800000000166,nan,nan,nan,nan,nan,nan
130,194.0499519999992,225.64799999999943,2.20013427734375,0.9172925777777778,0.030428769017980636,6.0,403.59800000000166,nan,nan,nan,nan,nan,nan
131,248.61195199999716,249.6979999999994,3.1863017082214355,0.9166820444444445,0.027662517289073305,6.0,403.59800000000166,nan,nan,nan,nan,nan,nan
132,139.25594599999917,160.68599999999932,2.4398415088653564,0.9159967777777778,0.025878003696857672,3.0,403.59800000000166,nan,nan,nan,nan,nan,nan
133,51.762954000002104,76.7270000000002,2.370380163192749,0.9154111555555555,0.03028118240807498,7.0,403.59800000000166,nan,nan,nan,nan,nan,nan
134,219.07695599999846,191.73299999999935,2.50951886177063,0.9148504444444444,0.030873493975903613,8.0,403.59800000000166,nan,nan,nan,nan,nan,nan
135,199.6419479999965,227.71199999999902,2.550854444503784,0.9141900888888889,0.029411764705882353,4.0,403.59800000000166,nan,nan,nan,nan,nan,nan
136,171.24295599999888,194.70099999999928,2.410116672515869,0.9136293777777778,0.03614457831325301,9.0,403.59800000000166,nan,nan,nan,nan,nan,nan
137,351.0929419999976,386.5990000000025,2.3629133701324463,0.9128942888888889,0.01665709362435382,1.0,403.59800000000166,nan,nan,nan,nan,nan,nan
138,180.80794599999732,179.66599999999937,1.8899173736572266,0.9122090222222222,0.025878003696857672,4.0,403.59800000000166,nan,nan,nan,nan,nan,nan
139,155.20794599999806,176.61999999999912,2.5128252506256104,0.9115237555555555,0.024029574861367836,3.0,403.59800000000166,nan,nan,nan,nan,nan,nan
140,183.63294799999812,211.63899999999904,2.8600258827209473,0.9108634,0.024936061381074168,4.0,403.59800000000166,nan,nan,nan,nan,nan,nan
141,233.09294999999742,230.63899999999882,2.540712833404541,0.9102279555555556,0.023255813953488372,5.0,403.59800000000166,nan,nan,nan,nan,nan,nan
142,184.99294599999754,179.67099999999897,2.778458595275879,0.9095426888888889,0.024645717806531114,4.0,403.59800000000166,nan,nan,nan,nan,nan,nan
143,241.44495399999886,255.65900000000028,2.9742980003356934,0.9089570666666666,0.029560201874549386,8.0,403.59800000000166,nan,nan,nan,nan,nan,nan
144,237.80995199999717,257.6519999999993,3.015864849090576,0.9083465333333334,0.029045643153526972,6.0,403.59800000000166,nan,nan,nan,nan,nan,nan
145,153.85294200000007,186.60699999999923,2.148390531539917,0.9076114444444444,0.01723147616312464,1.0,403.59800000000166,nan,nan,nan,nan,nan,nan
146,298.9749539999976,308.68700000000035,2.5807712078094482,0.9070258222222223,0.03677000720980533,7.0,403.59800000000166,nan,nan,nan,nan,nan,nan
147,134.92394799999954,163.70199999999946,2.625520944595337,0.9063654666666666,0.026854219948849106,4.0,403.59800000000166,nan,nan,nan,nan,nan,nan
148,121.13894400000153,157.61499999999933,2.1995487213134766,0.9056552888888889,0.017241379310344827,2.0,403.59800000000166,nan,nan,nan,nan,nan,nan
149,301.55794999999534,337.63200000000006,2.3976669311523438,0.9050198444444444,0.029235880398671095,6.0,403.59800000000166,nan,nan,nan,nan,nan,nan
150,100.1009500000025,70.66499999999976,2.212235450744629,0.9043844,0.023255813953488372,5.0,403.59800000000166,nan,nan,nan,nan,nan,nan
151,100.39995000000141,134.65799999999905,2.4107582569122314,0.9037489555555556,0.029900332225913623,5.0,403.59800000000166,nan,nan,nan,nan,nan,nan
152,232.5239519999971,257.69599999999934,2.0359699726104736,0.9031384222222222,0.027662517289073305,6.0,403.59800000000166,nan,nan,nan,nan,nan,nan
153,119.48294800000171,139.66899999999944,2.9579944610595703,0.9024780666666666,0.023017902813299233,4.0,403.59800000000166,nan,nan,nan,nan,nan,nan
154,140.36695200000045,161.6929999999991,2.011728286743164,0.9018675333333334,0.024896265560165973,6.0,403.59800000000166,nan,nan,nan,nan,nan,nan
155,224.30394799999442,238.6239999999986,2.815718650817871,0.9012071777777778,0.02557544757033248,5.0,403.59800000000166,nan,nan,nan,nan,nan,nan
156,207.69894999999778,238.692999999999,2.6670427322387695,0.9005717333333334,0.029235880398671095,5.0,403.59800000000166,nan,nan,nan,nan,nan,nan
157,206.42694199999363,234.70299999999918,2.47295880317688,0.8998366444444444,0.018954623779437105,1.0,403.59800000000166,nan,nan,nan,nan,nan,nan
158,351.61594800000006,379.6440000000012,3.042562246322632,0.8991762888888889,0.026854219948849106,4.0,403.59800000000166,nan,nan,nan,nan,nan,nan
159,293.62194999999633,262.654,2.3970868587493896,0.8985408444444445,0.026578073089700997,5.0,403.59800000000166,nan,nan,nan,nan,nan,nan
160,238.41495199999835,252.69299999999987,2.521223783493042,0.8979303111111111,0.040110650069156296,7.0,403.59800000000166,nan,nan,nan,nan,nan,nan
161,126.31295000000071,161.66099999999915,2.43552565574646,0.8972948666666667,0.029900332225913623,6.0,403.59800000000166,nan,nan,nan,nan,nan,nan
162,291.1539439999982,304.6680000000003,2.5916411876678467,0.8965846888888889,0.025564803804994055,3.0,403.59800000000166,nan,nan,nan,nan,nan,nan
163,149.2819540000002,172.71599999999918,1.9832422733306885,0.8959990666666666,0.0273972602739726,7.0,403.59800000000166,nan,nan,nan,nan,nan,nan
164,166.31195799999702,162.71599999999918,2.4632222652435303,0.8954632666666666,0.037825059101654845,9.0,403.59800000000166,nan,nan,nan,nan,nan,nan
165,217.55994599999892,240.61599999999945,2.058253526687622,0.894778,0.022181146025878003,3.0,403.59800000000166,nan,nan,nan,nan,nan,nan
166,155.759947999999,179.65799999999908,2.5634632110595703,0.8941176444444444,0.023017902813299233,4.0,403.59800000000166,nan,nan,nan,nan,nan,nan
167,341.61194799999697,371.68200000000365,3.07934832572937,0.8934572888888889,0.026214833759590793,4.0,403.59800000000166,nan,nan,nan,nan,nan,nan
168,220.82694799999746,243.66299999999896,3.098926305770874,0.8927969333333333,0.027493606138107418,4.0,403.59800000000166,nan,nan,nan,nan,nan,nan
169,358.17994799999445,355.6880000000016,2.2988216876983643,0.8921365777777778,0.028132992327365727,4.0,403.59800000000166,nan,nan,nan,nan,nan,nan
170,211.97294999999966,238.64099999999922,2.3828978538513184,0.8915011333333334,0.026578073089700997,5.0,403.59800000000166,nan,nan,nan,nan,nan,nan
171,175.21794399999555,213.59399999999852,2.2972326278686523,0.8907909555555555,0.022592152199762187,2.0,403.59800000000166,nan,nan,nan,nan,nan,nan
172,159.85294399999802,200.62499999999923,2.855872631072998,0.8900807777777778,0.020808561236623068,3.0,403.59800000000166,nan,nan,nan,nan,nan,nan
173,225.77795399999775,228.69799999999933,2.2694900035858154,0.8894951555555556,0.033886085075702954,7.0,403.59800000000166,nan,nan,nan,nan,nan,nan
174,96.35994600000109,128.6379999999994,2.717480182647705,0.8888098888888889,0.019100431300061615,3.0,403.59800000000166,nan,nan,nan,nan,nan,nan
175,106.22394600000136,120.60599999999917,2.285557746887207,0.8881246222222222,0.019716574245224893,3.0,403.59800000000166,nan,nan,nan,nan,nan,nan
176,98.86895400000105,116.73099999999937,2.1995744705200195,0.887539,0.029560201874549386,7.0,403.59800000000166,nan,nan,nan,nan,nan,nan
177,189.6849479999972,219.66499999999905,1.9095486402511597,0.8868786444444444,0.026854219948849106,4.0,403.59800000000166,nan,nan,nan,nan,nan,nan
178,240.75694799999658,267.6409999999993,2.0744667053222656,0.8862182888888889,0.02237851662404092,4.0,403.59800000000166,nan,nan,nan,nan,nan,nan
179,344.1639479999963,347.6840000000019,2.5013506412506104,0.8855579333333333,0.021739130434782608,4.0,403.59800000000166,nan,nan,nan,nan,nan,nan
180,340.94195199999785,356.63800000000026,2.782656192779541,0.8849474,0.03250345781466114,7.0,403.59800000000166,nan,nan,nan,nan,nan,nan
181,299.68095599999765,319.72300000000007,2.547086000442505,0.8843866888888889,0.030873493975903613,8.0,403.59800000000166,nan,nan,nan,nan,nan,nan
182,192.28594999999805,222.6659999999991,2.435060501098633,0.8837512444444444,0.029900332225913623,5.0,403.59800000000166,nan,nan,nan,nan,nan,nan
183,109.16595400000087,140.6759999999991,2.0301320552825928,0.8831656222222222,0.026676279740447006,7.0,403.59800000000166,nan,nan,nan,nan,nan,nan
184,381.0709539999988,380.68100000000106,1.671934723854065,0.88258,0.03316510454217736,7.0,403.59800000000166,nan,nan,nan,nan,nan,nan
185,145.19295000000025,150.67099999999925,1.9548686742782593,0.8819445555555556,0.02857142857142857,5.0,403.59800000000166,nan,nan,nan,nan,nan,nan
186,-91.20005999999736,0.0,1.6601262092590332,0.8811845555555555,1.0,0.0,403.59800000000166,nan,nan,nan,nan,nan,nan
